doc_id,domain,task,public_status,source_path,paper_ready,source_provenance_issue,rendered_pages,textlayer_spans,mineable_candidates,review_rows,open_review_rows,packeted_open_review_rows,unpacketed_open_review_rows,fresh_open_review_rows,rights_blocked_open_review_rows,stale_open_review_rows,mergeable_review_rows,missing_review_evidence_rows,unique_open_review_rows,unique_packeted_open_review_rows,unique_fresh_open_review_rows,fresh_missing_review_evidence_rows,gold_rows,gold_microtext_rows,gold_visualdiff_rows,staged_future_rows,staged_future_capacity_path,conversion_exhaustion_status,conversion_exhaustion_evidence,duplicate_payload_alias,next_step,priority_score,source_url
nasa_20240015687_transit_habitat_rcs_propulsion,pid,microtext,government_public_use_permitted_nasa_candidate,microtext/docs/source_intake_2026_09_01_wave1737_nasa_transit_habitat_rcs/20240015687.pdf,True,,12,223,0,6002,2916,1081,1835,0,0,1835,0,0,1725,190,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,,,False,await_human_return,406,https://ntrs.nasa.gov/citations/20240015687
nrcs_nd_stockwater_nd_152_wildlife_escape_ramp,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_nd_stockwater_drawings/extracted/2026-08-22-wave506/nrcs_nd_stockwater_pdf_2025_04_30/ND-152 Wildlife Escape Ramp.pdf,True,,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/nrcs_nd_stockwater_candidate_visual_qa_2026-08-22-wave515.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/north-dakota/design-tool-data-engineering
nrcs_pa_pa_002a_r2,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_002a_r2.pdf,True,,1,10,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_wave171_textlayer_visual_audit.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_004_1_5,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_004_1_5.pdf,True,,5,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave171.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_006,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_006.pdf,True,,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave171.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_015,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_015.pdf,True,,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave171.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_023,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_023.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_024,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_024.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_025,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_025.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_026a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_026a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_026b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_026b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_027a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_027a.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_027b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_027b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028a.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028b.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028c.pdf,True,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028d,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028d.pdf,True,,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028f,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028f.pdf,True,,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_028g,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_028g.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_029,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_029.pdf,True,,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_030,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_030.pdf,True,,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_031,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_031.pdf,True,,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_032,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_032.pdf,True,,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_033,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_033.pdf,True,,1,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_034,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_034.pdf,True,,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_038,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_038.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_045_1_8,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_045_1_8.pdf,True,,8,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_046,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_046.pdf,True,,1,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_047,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_047.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_048,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_048.pdf,True,,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_053,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_053.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_054,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_054.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_057a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_057a.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_057b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_057b.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_057c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_057c.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_058a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_058a.pdf,True,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_058b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_058b.pdf,True,,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/wave117_nrcs_pa_structured_visual_audit_2026-08-11.csv,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_058c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_058c.pdf,True,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_059a,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_059a.pdf,True,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave172.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_059b,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_059b.pdf,True,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
nrcs_pa_pa_059c,civil_architectural,microtext,public_domain_us_federal_candidate,microtext/docs/nrcs_pa_standard_drawings/nrcs_pa_pa_059c.pdf,True,,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,derived/quality/v2_0_canonical_future_capacity_2026-08-29-wave1027-current-safe-plus-wave1012-nasa.jsonl;derived/quality/v2_0_staged_capacity_2026-09-09-wave2366-cross-domain-test-capacity.json,machine_exhausted_no_candidate,derived/quality/v2_0_microtext_balance_conversion_plan_2026-08-16-wave173.json,False,machine_exhausted_no_candidate,-100,https://www.nrcs.usda.gov/state-offices/pennsylvania/standard-pennsylvania-drawings
